No;Kode Part;Desc Part;Gudang Part;Lokasi Part;ONHAND;BOOKING;AVS
448;22401KVY900;SPRING CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;1;0;1
449;2251725017NR00;TUBE TIRE (225/250-17);GUDANG UTAMA BAHAGIA MOTOR;A1.02.1.2;0;0;0
450;22530KFL850;WEIGHT PRIM CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.2;1;0;1
451;22535GGC900;WEIGHT SET, CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.4;1;0;1
452;22535K12V00;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.2;1;0;1
453;22535K16A40;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.3;1;0;1
454;22535K1AN10;WEIGHT SET,CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A1.3.1.2;1;0;1
455;22535K1NV00;WEIGHT SET,CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.2;0;0;0
456;22535K35V00;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.2;0;0;0
457;22535K35V01;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
458;22535K44V00;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.1;5;0;5
459;22535K81N00;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.3;2;0;2
460;22535KVB900;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.4;6;0;6
461;22535KVY900;WEIGHT SET CLUCTH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.2;6;0;6
462;22535KWN901;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.4;0;0;0
463;22535KZLA00;WEIGHT SET CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.4;2;0;2
464;22660KWWA0Z;OUTER ASSY PRIMARY CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.2;1;0;1
465;22804148000;RUBBER CLUTCH DUMPER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;1;0;1
466;22804GB2880;RUBBER CLUTCH DAMPER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;2;0;2
467;22810K56N00;LEVER COMP CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
468;22870K15900;CABLE COMP CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.2;12;0;12
469;22870K15920;CABLE COMP., CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.2;17;0;17
470;22870K45N40;CABLE COMP., CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.3.1;2;0;2
471;22870K56N00;22870K56N01;GUDANG UTAMA BAHAGIA MOTOR;A3.03.3.1;1;0;1
472;22870K56N10;CABLE COMP CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.4;8;0;8
473;22870KCJ660;CABLE COMP CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.3;2;0;2
474;22870KEV620;CABLE COMP, CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.2;2;0;2
475;22870KYE900;CABLE COMP,CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A3.03.2.3;7;0;7
476;23100K0JBA0;BELT DRIVE KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.3;125;0;125
477;23100K0JN01;BELT,DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.3;0;0;0
478;23100K0WBA0;BELT DRIVE KIT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.4;2;0;2
479;23100K16A41;BELT DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.3.3;9;0;9
480;23100K1ABA0;BELT DRIVE, KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.3.3;19;0;19
481;23100K1AN23;BELT,DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
482;23100K1ZBA0;BELT DRIVE, KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.2.4;1;0;1
483;23100K1ZN21;BELT,DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.3;0;0;0
484;23100K25902;BELT DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.1.3;23;0;23
485;23100K2SN01;BELT DRIVE;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;4;0;4
486;23100K35BA0;BELT DRIVE, KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.3.3;1;0;1
487;23100K36BA0;BELT DRIVE, KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.3.3;32;0;32
488;23100K36J02;BELT DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.3.3;13;0;13
489;23100K44BA0;BELT DRIVE, KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.2.4;73;0;73
490;23100K44V01;BELT DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.2.3;1;0;1
491;23100K97BA0;BELT DRIVE KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.1.4;3;0;3
492;23100KVBBA0;BELT DRIVE KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.2.1;4;0;4
493;23100KVYBA1;BELT DRIVE KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.1.4;20;0;20
494;23100KZLBA0;BELT DRIVE KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.3.4;27;0;27
495;23100KZR601;BELT, DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.2.3;1;0;1
496;23100KZRBA0;BELT DRIVE KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.2.2;7;0;7
497;23200KVB900;DRIVEN FACE ASSY;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.2;1;0;1
498;23205K35V01;FACE SET DRIVEN;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.4;0;0;0
499;23220KVB900;FACE COMP MOVEABLE DRIVEN;GUDANG UTAMA BAHAGIA MOTOR;A2.03.2.4;0;0;0
500;23224K81N20;FACE SET MOVABLE DRIVEN;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
501;23224KVY900;FACE SET MOVEABLE DRIVEN;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.3;12;0;12
502;23224KZL930;FACE SET, MOVABLE DRIVEN;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.3;1;0;1
503;23224KZR600;FACE SET, MOVABLE DRIVEN;GUDANG UTAMA BAHAGIA MOTOR;A3.03.6.3;1;0;1
504;23411K0JN00;SHAFT,DRIVE;GUDANG UTAMA BAHAGIA MOTOR;B4.04.2.1;1;0;1
505;23411K81N00;SHAFT DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.3;2;0;2
506;23411KVG900;SHAFT DRIVE (18T);GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.3;2;0;2
507;23411KZL930;SHAFT,DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.3;0;0;0
508;23421K0JN00;SHAFT,COUNTER;GUDANG UTAMA BAHAGIA MOTOR;B4.04.2.1;1;0;1
509;23421KZL930;SHAFT, COUNTER(12T);GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.3;0;0;0
510;23422K0JN00;GEAR,COUNTER;GUDANG UTAMA BAHAGIA MOTOR;B4.04.2.1;0;0;0
511;23422KVG900;GEAR COUNTER (51T);GUDANG UTAMA BAHAGIA MOTOR;A3.03.7.1;1;0;1
512;23422KZL930;GEAR, COUNTER(51T);GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.3;0;0;0
513;23430K0JN00;GEAR COMP,FINAL;GUDANG UTAMA BAHAGIA MOTOR;A3.01.1.4;0;0;0
514;23430K44V00;GEAR COMP FINAL(45T);GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
515;23801KCT691;SPROCKET DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;4;0;4
516;24720K45N00;PEDAL COMP GEAR CHANGE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.6.2;1;0;1
517;24724MBWD21;COVER DUST;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.2;1;0;1
518;2751700000NR00;TUBE TIRE (2.75-17);GUDANG UTAMA BAHAGIA MOTOR;A1.02.1.1;9;0;9
519;28120KVB901;PINION ASSY START;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;0;0;0
520;28150KVB900;HOLDER COMP STARTER PINION;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
521;28230KVB900;GEAR COMP,KICK SPINDLE;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;0;0;0
522;28230KZL840;GEAR COMP. KICK DRIVEN(7T);GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.3;0;0;0
523;28250KVB902;SPINDLE COMP KICK STARTER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.2.3;1;0;1
524;28281035003;SPRING KICK STARTER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.5.7;15;0;15
525;28281KWB600;SPG KICK RETURN;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;1;0;1
526;28300KVB900;ARM ASSY KICK STARTER;GUDANG UTAMA BAHAGIA MOTOR;B4.06.3.1;1;0;1
527;28311342000;RUBBER KICK START;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;1;0;1
528;30400K81N02;CONTROL UNIT ENGINE;GUDANG UTAMA BAHAGIA MOTOR;A1.2.2.2;1;0;1
529;30500KVY901;COIL ASSY IGN;GUDANG UTAMA BAHAGIA MOTOR;A3.03.7.3;2;0;2
530;30510K16A41;COIL COMP. IGN;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.3;1;0;1
531;30700K13900;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;3;0;3
532;30700K1AN01;CAP ASSY,NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;2;0;2
533;30700K25600;CAP ASSY., NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;7;0;7
534;30700K44V81;CAP ASSY,NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;5;0;5
535;30700K50T01;CAP ASSY NOISE SUPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;8;0;8
536;30700K81N01;CAP ASSY NOISE SUPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;19;0;19
537;30700K81N11;CAP ASSY NOISE SUPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.2;3;0;3
538;30700KPH881;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;19;0;19
539;30700KPP901;CAP ASSY,NOISE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;2;0;2
540;30700KVB931;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;1;0;1
541;30700KWN712;30700KWN711;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;0;0;0
542;30700KWN982;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;0;0;0
543;30700KWW641;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;0;0;0
544;30700KY2702;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;0;0;0
545;30700KZL931;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;1;0;1
546;30700KZLA01;CAP ASSY NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.2;0;0;0
547;30700KZR601;CAP ASSY NOISE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.2;0;0;0
548;30700KZR602;CAP ASSY.NOISE SUPPRESSOR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;0;0;0
549;31120K03H11;STATOR COMP;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;0;0;0
550;31120K03H32;STATOR COMP;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;1;0;1
551;31120K25901;STATOR COMP;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;0;0;0
552;31120K41N01;STATOR COMP (MB);GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;1;0;1
553;31120KVB931;STATOR COMP;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;1;0;1
554;31120KVBN51;STATOR COMP;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;2;0;2
555;31120KVY961;STATOR COMP;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;1;0;1
556;31200KPH881;31200KPW901;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;0;0;0
557;31201KPH881;BRUSH TERMINAL SET;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
558;31201KPTA01;BRUSH TERMINAL SET;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
559;31220KZR601;STATOR COMP;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.4;0;0;0
560;31500K46N21;31500KWWA03;GUDANG UTAMA BAHAGIA MOTOR;A2.02.01.3;0;0;0
561;31500KPH881;BATTERY GTZ5S GS;GUDANG UTAMA BAHAGIA MOTOR;A2.02.3.4;35;0;35
562;31500KPH882;BATTERY YTZ5-S;GUDANG UTAMA BAHAGIA MOTOR;A2.02.3.4;0;0;0
563;31500KWWA01;BATTERY GTZ4V;GUDANG UTAMA BAHAGIA MOTOR;A2.02.3.3;0;0;0
564;31500KWWA02;BATTERY YTZ4-V;GUDANG UTAMA BAHAGIA MOTOR;A2.02.3.3;0;0;0
565;31500KWWA03;BATTERY NTZ4V;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.1;0;0;0
566;31500KZR601;BATTERY YTZ6-V;GUDANG UTAMA BAHAGIA MOTOR;A2.02.3.2;0;0;0
567;31500KZR602;BATTERY(GTZ6V);GUDANG UTAMA BAHAGIA MOTOR;A2.02.3.2;20;0;20
568;31600K07901;REGULATOR REC COMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;0;0;0
569;31600K25931;REGULATOR REC COMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;1;0;1
570;31600KVB901;31600KVBN51;GUDANG UTAMA BAHAGIA MOTOR;A2.022.2;0;0;0
571;31600KVBN51;REGULATOR REC COMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;12;0;12
572;31600KVBT01;REGULATOR REC COMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;3;0;3
573;31600KZLC01;REGULATOR REC COMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;0;0;0
574;31600KZLE01;REGULATOR REC COMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;0;0;0
575;31916KRM841;SPARK PLUG CPR8EA9 (NGK);GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;0;0;0
576;31917K0RV01;PLUG, SPARK(LMAR8L-9)(NGK);GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.5;2;0;2
577;31918K97T01;SPARK PLUG MR8K9 (NGK);GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.4;17;0;17
578;31919K25601;SPARK PLUG MR9C9N (NGK);GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;0;0;0
579;31919K25602;SPARK PLUG U27EPR-N9 (DS);GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;4;0;4
580;31926KRM841;SPARK PLUG CPR9EA9 (NGK);GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;12;0;12
581;31926KRM842;31926KRM841;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;0;0;0
582;31926KYT901;SPARK PLUG U27EPR-9 (DS);GUDANG UTAMA BAHAGIA MOTOR;A1.A3.03.1;10;0;10
583;31926KYT902;31926KYT901;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;0;0;0
584;31927KPH901;SPARK PLUG U22EPR9 (DS);GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;3;0;3
585;31928MFFD01;SPARK PLUG U24EPR9 (DS);GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.1;54;0;54
586;32100KVB930;HARNESS WIRE;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.2;0;0;0
587;32100KVLN00;HARNESS WIRE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.3;1;0;1
588;32112K50T00;PROTECTOR SPEED SENSOR;GUDANG UTAMA BAHAGIA MOTOR;A1.01.1.2;4;0;4
589;33100K07901;HEADLIGHT ASSY;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.2;0;0;0
590;33100K1AN01;LIGHT ASSY,HEAD;GUDANG UTAMA BAHAGIA MOTOR;A1.02.4.1;0;0;0
591;33100K1AN81;LIGHT ASSY,HEAD;GUDANG UTAMA BAHAGIA MOTOR;A1.02.4.1;2;0;2
592;33100K1ZN21;LIGHT ASSY,FRONT COMB;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
593;33100K25901;LIGHT ASSY HEAD;GUDANG UTAMA BAHAGIA MOTOR;A2.01.7.1;1;0;1
594;33100K2FN01;LIGHT ASSY, HEAD;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
595;33100K56N11;HEADLIGHT ASSY;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
596;33100K59A71;LIGHT ASSY,FRONT COMB;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
597;33100K61900;HEADLIGHT ASSY;GUDANG UTAMA BAHAGIA MOTOR;A2.03.7.1;0;0;0
598;33100KVBN51;HEADLIGHT ASSY;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.2;1;0;1
599;33100KVY961;HEADLIGHT ASSY;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.1;0;0;0
600;33100KWB921;HEADLIGHT ASSY;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.1;7;0;7
601;33100KZLA01;LIGHT ASSY HEAD;GUDANG UTAMA BAHAGIA MOTOR;A2.03.7.1;0;0;0
602;33100KZR601;LIGHT ASSY HEAD;GUDANG UTAMA BAHAGIA MOTOR;A1.04.3.2;0;0;0
603;3310AK0JA00;GARNISH HEADLIGHT GENIO;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;3;0;3
604;3310AK15920;LIGHT ASSY,HEAD SET;GUDANG UTAMA BAHAGIA MOTOR;A1.04.3.2;0;0;0
605;3310AK18H00;COVER HEADLIGHT CB VERZA;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;0;2
606;3310AK1ZG00;GARN HEADLIGHT NEW PCX21;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
607;3310AK1ZV00;GARNISH HEADLIGHT PCX24;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;1;1
608;3310AK2FA00;GARNISH HEADLIGHT SCOOPY20;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;4;0;4
609;3310AK2SA00;GARNISH HEADLIGHT VARIO160;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
610;3310AK3VA00;HEADLIGHT CAP STYLO 24;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;1;1
611;3310AK45N41;HEADLIGHT ASSY.;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.1;2;0;2
612;3310AK59A10;HEADLIGHT ASSY SET;GUDANG UTAMA BAHAGIA MOTOR;A1.04.3.1;1;0;1
613;3310AK97G00;GARNISH HEADLIGHT PCX;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
614;33110K03N31;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.2;0;0;0
615;33110K15901;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.4;2;0;2
616;33110K16A01;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.3;1;0;1
617;33110K25901;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A2.01.7.1;0;0;0
618;33110K41N01;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A2.03.7.1;0;0;0
619;33110K46N02;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.04.3.1;1;0;1
620;33110K46N21;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.04.3.2;1;0;1
621;33110K59A11;UNIT HEAD LIGHT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.1.4;0;0;0
622;33110K81N01;UNIT HEAD LIGHT;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.4;0;0;0
623;33110K93N01;HEADLIGHT UNIT(STANLEY);GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.1;0;0;0
624;33110K93N02;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
625;33110KTM851;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.1;2;0;2
626;33110KVB931;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.04.3.3;2;0;2
627;33110KVBN51;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.04.3.3;2;0;2
628;33110KVLN01;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.1;0;0;0
629;33110KVY961;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.1;0;0;0
630;33110KWB921;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.1;0;0;0
631;33110KWC901;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.3;1;0;1
632;33110KZR601;UNIT,HEAD LIGHT;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.1;0;0;0
633;3311AK3VA00;GARN FRONT GRILL STYLO 24;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;1;0
634;33120K18901;UNIT HEAD LIGHT;GUDANG UTAMA BAHAGIA MOTOR;A1.03.7.1;1;0;1
635;33120KYZ901;HEADLIGHT UNIT;GUDANG UTAMA BAHAGIA MOTOR;A2.03.7.1;3;0;3
636;33301K07901;BULB POSITION;GUDANG UTAMA BAHAGIA MOTOR;A2.01.2.3;0;0;0
637;33400K15921;WINKER ASSY,R FR;GUDANG UTAMA BAHAGIA MOTOR;B4.06.3.2;3;0;3
638;33400K18901;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A3.03.7.4;1;0;1
639;33400K25901;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A1.03.2.2;1;0;1
640;33400K61901;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.2.2;3;0;3
641;33400K81N01;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;B4.4.3.1;14;0;14
642;33400K93N01;WINKER ASSY, R/L FR;GUDANG UTAMA BAHAGIA MOTOR;A1.03.2.2;6;0;6
643;33400KCJ691;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.6.9;1;0;1
644;33400KEV601;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.4.5;5;0;5
645;33400KPH881;WINKER UNIT R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.4.7;4;0;4
646;33400KTL690;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.4.2;6;0;6
647;33400KTM850;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.3.2;16;0;16
648;33400KVB931;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.5.1;6;0;6
649;33400KVBN51;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.4.1;1;0;1
650;33400KVLN01;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.6;11;0;11
651;33400KVY961;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.5.4;4;0;4
652;33400KWB921;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.5.9;3;0;3
653;33400KYT901;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.6.9;2;0;2
654;33400KYZ901;WINKER ASSY FR R POSITION;GUDANG UTAMA BAHAGIA MOTOR;A2.03.2.1;1;0;1
655;33400KZLA01;WINKER ASSY R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.2.3;0;0;0
656;33400KZR601;WINKER ASSY, R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.4.8;0;0;0
657;33402K0JN01;WINKER COMP,R FR;GUDANG UTAMA BAHAGIA MOTOR;A1.03.2.2;5;0;5
658;33402K16901;WINKER COMP., R. FR.;GUDANG UTAMA BAHAGIA MOTOR;A1.03.2.2;0;0;0
659;33402K1AN01;WINKER COMP, R FR;GUDANG UTAMA BAHAGIA MOTOR;A1.03.2.2;2;0;2
660;33402KEV601;LENS WINKER R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.4.7;7;0;7
661;33402KTL691;LENS WINKER R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.4.2;7;0;7
662;33402KTM851;LENS WINKER R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.4.3;14;0;14
663;33402KVB931;LENS WINKER R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.5.8;4;0;4
664;33402KVLN01;LENS WINKER R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.6.7;9;0;9
665;33402KVR601;LENS WINKER R FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.5.2;10;0;10
666;33403KWC901;BASE R WINKER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.3.4;10;0;10
667;33410K93N01;WINKER COMP., R. FR.;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
668;33420K2FN01;WINKER COMP, L FR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.2.;0;0;0
669;33420K93N01;WINKER COMP., L. FR.;GUDANG UTAMA BAHAGIA MOTOR;A1.03.2.2;1;0;1
670;33450K15921;WINKER ASSY,L FR;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.2;3;0;3
671;33450K25901;WINKER ASSY L FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.4;3;0;3
672;33450K61901;WINKER ASSY L FR;GUDANG UTAMA BAHAGIA MOTOR;A2.03.2.1;0;0;0
673;33450K81N01;WINKER ASSY L FR;GUDANG UTAMA BAHAGIA MOTOR;B4.06.4.1;4;0;4
674;33450KEV601;WINKER ASSY L FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.4.4;6;0;6
675;33450KFVB51;WINKER ASSY L FR;GUDANG UTAMA BAHAGIA MOTOR;A2.01.4.6;9;0;9
